Date,Country,Confirmed,Recovered,Deaths
25/03/2020,Dominica,7,0,0
25/03/2020,Dominican Republic,392,3,10
25/03/2020,Ecuador,1173,3,28
25/03/2020,Egypt,456,95,21
25/03/2020,El Salvador,9,0,0
25/03/2020,Equatorial Guinea,9,0,0
25/03/2020,Eritrea,4,0,0
25/03/2020,Estonia,404,8,1
25/03/2020,Eswatini,4,0,0
25/03/2020,Ethiopia,12,0,0
25/03/2020,Fiji,5,0,0
25/03/2020,Finland,880,10,3
25/03/2020,France,25600,3907,1333
25/03/2020,Gabon,6,0,1
25/03/2020,Gambia,3,0,1
25/03/2020,Georgia,75,10,0
25/03/2020,Germany,37323,3547,206
25/03/2020,Ghana,93,0,4
25/03/2020,Greece,821,36,22
25/03/2020,Grenada,1,0,0
25/03/2020,Guatemala,24,4,1
25/03/2020,Guinea,4,0,0
25/03/2020,Guinea-Bissau,2,0,0
25/03/2020,Guyana,5,0,1
25/03/2020,Haiti,8,0,0
25/03/2020,Holy See,4,0,0
25/03/2020,Honduras,36,0,0
25/03/2020,Hungary,226,21,10
25/03/2020,Iceland,737,56,2
25/03/2020,India,657,43,12
25/03/2020,Indonesia,790,31,58
25/03/2020,Iran,27017,9625,2077
25/03/2020,Iraq,346,103,29
25/03/2020,Ireland,1564,5,9
25/03/2020,Israel,2369,58,5
25/03/2020,Italy,74386,9362,7503
25/03/2020,Jamaica,26,2,1
25/03/2020,Japan,1307,310,45
25/03/2020,Jordan,172,1,0
25/03/2020,Kazakhstan,81,0,0
25/03/2020,Kenya,28,1,0
25/03/2020,"Korea, South",9137,3730,126
25/03/2020,Kosovo,0,0,0
25/03/2020,Kuwait,195,43,0
25/03/2020,Kyrgyzstan,44,0,0
25/03/2020,Laos,3,0,0
25/03/2020,Latvia,221,1,0
25/03/2020,Lebanon,333,20,6
25/03/2020,Lesotho,0,0,0
25/03/2020,Liberia,3,0,0
25/03/2020,Libya,1,0,0
25/03/2020,Liechtenstein,51,0,0
25/03/2020,Lithuania,274,1,4
25/03/2020,Luxembourg,1333,6,8
25/03/2020,MS Zaandam,0,0,0
25/03/2020,Madagascar,19,0,0
25/03/2020,Malawi,0,0,0
25/03/2020,Malaysia,1796,199,20
25/03/2020,Maldives,13,8,0
25/03/2020,Mali,2,0,0
25/03/2020,Malta,129,2,0
25/03/2020,Mauritania,2,0,0
25/03/2020,Mauritius,48,0,2
25/03/2020,Mexico,475,4,6
25/03/2020,Moldova,149,2,1
25/03/2020,Monaco,31,1,0
25/03/2020,Mongolia,10,0,0
25/03/2020,Montenegro,52,0,1
25/03/2020,Morocco,225,7,6
25/03/2020,Mozambique,5,0,0
25/03/2020,Namibia,7,2,0
25/03/2020,Nepal,3,1,0
25/03/2020,Netherlands,6438,4,357
25/03/2020,New Zealand,205,22,0
25/03/2020,Nicaragua,2,0,0
25/03/2020,Niger,7,0,1
25/03/2020,Nigeria,51,2,1
25/03/2020,North Macedonia,177,1,3
25/03/2020,Norway,3084,6,14
25/03/2020,Oman,99,17,0
25/03/2020,Pakistan,1063,21,8
25/03/2020,Panama,443,1,8
25/03/2020,Papua New Guinea,1,0,0
25/03/2020,Paraguay,37,0,3
25/03/2020,Peru,480,1,9
25/03/2020,Philippines,636,26,38
25/03/2020,Poland,1051,7,14
25/03/2020,Portugal,2995,22,43
25/03/2020,Qatar,537,41,0
25/03/2020,Romania,906,86,17
25/03/2020,Russia,658,29,3
25/03/2020,Rwanda,41,0,0
25/03/2020,Saint Kitts and Nevis,2,0,0
25/03/2020,Saint Lucia,3,0,0
25/03/2020,Saint Vincent and the Grenadines,1,0,0
25/03/2020,San Marino,208,4,21
25/03/2020,Sao Tome and Principe,0,0,0
25/03/2020,Saudi Arabia,900,29,2
25/03/2020,Senegal,99,9,0
25/03/2020,Serbia,384,15,4
25/03/2020,Seychelles,7,0,0
25/03/2020,Sierra Leone,0,0,0
25/03/2020,Singapore,631,160,2
25/03/2020,Slovakia,216,7,0
25/03/2020,Slovenia,528,10,5
25/03/2020,Somalia,1,0,0
25/03/2020,South Africa,709,12,0
25/03/2020,South Sudan,0,0,0
25/03/2020,Spain,49515,5367,3647
25/03/2020,Sri Lanka,102,3,0
25/03/2020,Sudan,3,0,1
25/03/2020,Suriname,8,0,0
25/03/2020,Sweden,2526,16,62
25/03/2020,Switzerland,10897,131,153
25/03/2020,Syria,5,0,0
25/03/2020,Taiwan*,235,29,2
25/03/2020,Tajikistan,0,0,0
25/03/2020,Tanzania,12,0,0
25/03/2020,Thailand,934,70,4
25/03/2020,Timor-Leste,1,0,0
25/03/2020,Togo,23,1,0
25/03/2020,Trinidad and Tobago,60,0,1
25/03/2020,Tunisia,173,2,5
25/03/2020,Turkey,2433,26,59
25/03/2020,US,65844,361,1320
25/03/2020,Uganda,14,0,0
25/03/2020,Ukraine,145,1,5
25/03/2020,United Arab Emirates,333,52,2
25/03/2020,United Kingdom,9640,140,695
25/03/2020,Uruguay,217,0,0
25/03/2020,Uzbekistan,60,0,0
25/03/2020,Venezuela,91,15,0
25/03/2020,Vietnam,141,17,0
25/03/2020,West Bank and Gaza,59,17,0
25/03/2020,Western Sahara,0,0,0
25/03/2020,Yemen,0,0,0
25/03/2020,Zambia,12,0,0
25/03/2020,Zimbabwe,3,0,1
26/03/2020,Afghanistan,94,2,4
26/03/2020,Albania,174,17,6
26/03/2020,Algeria,367,29,25
26/03/2020,Andorra,224,1,3
26/03/2020,Angola,4,0,0
26/03/2020,Antigua and Barbuda,7,0,0
26/03/2020,Argentina,502,63,9
26/03/2020,Armenia,290,18,1
26/03/2020,Australia,2810,172,13
26/03/2020,Austria,6909,112,49
26/03/2020,Azerbaijan,122,15,3
26/03/2020,Bahamas,9,1,0
26/03/2020,Bahrain,458,204,4
26/03/2020,Bangladesh,44,11,5
26/03/2020,Barbados,18,0,0
26/03/2020,Belarus,86,29,0
26/03/2020,Belgium,6235,675,220
26/03/2020,Belize,2,0,0
26/03/2020,Benin,6,0,0
26/03/2020,Bhutan,2,0,0
26/03/2020,Bolivia,43,0,0
26/03/2020,Bosnia and Herzegovina,191,2,3
26/03/2020,Botswana,0,0,0
26/03/2020,Brazil,2985,6,77
26/03/2020,Brunei,114,5,0
26/03/2020,Bulgaria,264,8,3
26/03/2020,Burkina Faso,152,10,7
26/03/2020,Burma,0,0,0
26/03/2020,Burundi,0,0,0
26/03/2020,Cabo Verde,4,0,1
26/03/2020,Cambodia,96,10,0
26/03/2020,Cameroon,75,2,1
26/03/2020,Canada,4042,184,38
26/03/2020,Central African Republic,3,0,0
26/03/2020,Chad,3,0,0
26/03/2020,Chile,1306,22,4
26/03/2020,China,81782,74181,3291
26/03/2020,Colombia,491,8,6
26/03/2020,Comoros,0,0,0
26/03/2020,Congo (Brazzaville),4,0,0
26/03/2020,Congo (Kinshasa),51,0,3
26/03/2020,Costa Rica,231,2,2
26/03/2020,Cote d'Ivoire,96,3,0
26/03/2020,Croatia,495,22,3
26/03/2020,Cuba,67,1,2
26/03/2020,Cyprus,146,4,3
26/03/2020,Czechia,1925,10,9
26/03/2020,Denmark,2023,50,41
26/03/2020,Diamond Princess,712,597,10
26/03/2020,Djibouti,11,0,0
26/03/2020,Dominica,11,0,0
26/03/2020,Dominican Republic,488,3,10
26/03/2020,Ecuador,1403,3,34
26/03/2020,Egypt,495,102,24
26/03/2020,El Salvador,13,0,0
26/03/2020,Equatorial Guinea,12,0,0
26/03/2020,Eritrea,6,0,0
26/03/2020,Estonia,538,8,1
26/03/2020,Eswatini,6,0,0
26/03/2020,Ethiopia,12,0,0
26/03/2020,Fiji,5,0,0
26/03/2020,Finland,958,10,5
26/03/2020,France,29551,4955,1698
26/03/2020,Gabon,7,0,1
26/03/2020,Gambia,3,0,1
26/03/2020,Georgia,79,11,0
26/03/2020,Germany,43938,5673,267
26/03/2020,Ghana,132,1,4
26/03/2020,Greece,892,36,26
26/03/2020,Grenada,7,0,0
26/03/2020,Guatemala,25,4,1
26/03/2020,Guinea,4,0,0
26/03/2020,Guinea-Bissau,2,0,0
26/03/2020,Guyana,5,0,1
26/03/2020,Haiti,8,0,0
26/03/2020,Holy See,4,0,0
26/03/2020,Honduras,52,0,1
26/03/2020,Hungary,261,28,10
26/03/2020,Iceland,802,82,2
26/03/2020,India,727,45,20
26/03/2020,Indonesia,893,35,78
26/03/2020,Iran,29406,10457,2234
26/03/2020,Iraq,382,105,36
26/03/2020,Ireland,1819,5,19
26/03/2020,Israel,2693,68,8
26/03/2020,Italy,80589,10361,8215
26/03/2020,Jamaica,26,2,1
26/03/2020,Japan,1387,359,47
26/03/2020,Jordan,212,1,0
26/03/2020,Kazakhstan,111,2,1
26/03/2020,Kenya,31,1,1
26/03/2020,"Korea, South",9241,4144,131
26/03/2020,Kosovo,71,0,1
26/03/2020,Kuwait,208,49,0
26/03/2020,Kyrgyzstan,44,0,0
26/03/2020,Laos,6,0,0
26/03/2020,Latvia,244,1,0
26/03/2020,Lebanon,368,23,6
26/03/2020,Lesotho,0,0,0
26/03/2020,Liberia,3,0,0
26/03/2020,Libya,1,0,0
26/03/2020,Liechtenstein,56,0,0
26/03/2020,Lithuania,299,1,4
26/03/2020,Luxembourg,1453,6,9
26/03/2020,MS Zaandam,0,0,0
26/03/2020,Madagascar,23,0,0
26/03/2020,Malawi,0,0,0
26/03/2020,Malaysia,2031,215,23
26/03/2020,Maldives,13,8,0
26/03/2020,Mali,4,0,0
26/03/2020,Malta,134,2,0
26/03/2020,Mauritania,3,0,0
26/03/2020,Mauritius,81,0,2
26/03/2020,Mexico,585,4,8
26/03/2020,Moldova,177,2,1
26/03/2020,Monaco,33,1,0
26/03/2020,Mongolia,11,0,0
26/03/2020,Montenegro,69,0,1
26/03/2020,Morocco,275,8,11
26/03/2020,Mozambique,7,0,0
26/03/2020,Namibia,8,2,0
26/03/2020,Nepal,3,1,0
26/03/2020,Netherlands,7468,6,435
26/03/2020,New Zealand,283,27,0
26/03/2020,Nicaragua,2,0,0
26/03/2020,Niger,10,0,1
26/03/2020,Nigeria,65,2,1
26/03/2020,North Macedonia,201,3,3
26/03/2020,Norway,3369,6,14
26/03/2020,Oman,109,23,0
26/03/2020,Pakistan,1201,21,9
26/03/2020,Panama,558,2,8
26/03/2020,Papua New Guinea,1,0,0
26/03/2020,Paraguay,41,0,3
26/03/2020,Peru,580,14,9
26/03/2020,Philippines,707,28,45
26/03/2020,Poland,1221,7,16
26/03/2020,Portugal,3544,43,60
26/03/2020,Qatar,549,43,0
26/03/2020,Romania,1029,94,23
26/03/2020,Russia,840,38,3
26/03/2020,Rwanda,50,0,0
26/03/2020,Saint Kitts and Nevis,2,0,0
26/03/2020,Saint Lucia,3,0,0
26/03/2020,Saint Vincent and the Grenadines,1,0,0
26/03/2020,San Marino,208,4,21
26/03/2020,Sao Tome and Principe,0,0,0
26/03/2020,Saudi Arabia,1012,33,3
26/03/2020,Senegal,105,9,0
26/03/2020,Serbia,384,0,1
26/03/2020,Seychelles,7,0,0
26/03/2020,Sierra Leone,0,0,0
26/03/2020,Singapore,683,172,2
26/03/2020,Slovakia,226,2,0
26/03/2020,Slovenia,562,10,6
26/03/2020,Somalia,2,0,0
26/03/2020,South Africa,927,12,0
26/03/2020,South Sudan,0,0,0
26/03/2020,Spain,57786,7015,4365
26/03/2020,Sri Lanka,106,7,0
26/03/2020,Sudan,3,0,1
26/03/2020,Suriname,8,0,0
26/03/2020,Sweden,2840,16,77
26/03/2020,Switzerland,11811,131,191
26/03/2020,Syria,5,0,0
26/03/2020,Taiwan*,252,29,2
26/03/2020,Tajikistan,0,0,0
26/03/2020,Tanzania,13,0,0
26/03/2020,Thailand,1045,88,4
26/03/2020,Timor-Leste,1,0,0
26/03/2020,Togo,23,1,0
26/03/2020,Trinidad and Tobago,65,0,1
26/03/2020,Tunisia,197,2,6
26/03/2020,Turkey,3629,26,75
26/03/2020,US,83836,681,1726
26/03/2020,Uganda,14,0,0
26/03/2020,Ukraine,196,1,5
26/03/2020,United Arab Emirates,333,52,2
26/03/2020,United Kingdom,11812,150,879
26/03/2020,Uruguay,238,0,0
26/03/2020,Uzbekistan,75,0,0
26/03/2020,Venezuela,107,15,0
26/03/2020,Vietnam,153,20,0
26/03/2020,West Bank and Gaza,84,17,1
26/03/2020,Western Sahara,0,0,0
26/03/2020,Yemen,0,0,0
26/03/2020,Zambia,16,0,0
26/03/2020,Zimbabwe,3,0,1
27/03/2020,Afghanistan,110,2,4
27/03/2020,Albania,186,31,8
27/03/2020,Algeria,409,29,26
27/03/2020,Andorra,267,1,3
27/03/2020,Angola,4,0,0
27/03/2020,Antigua and Barbuda,7,0,0
27/03/2020,Argentina,589,72,13
27/03/2020,Armenia,329,28,1
27/03/2020,Australia,3143,194,13
27/03/2020,Austria,7657,225,58
27/03/2020,Azerbaijan,165,15,3
27/03/2020,Bahamas,10,1,0
27/03/2020,Bahrain,466,227,4
27/03/2020,Bangladesh,48,11,5
27/03/2020,Barbados,24,0,0
27/03/2020,Belarus,94,32,0
27/03/2020,Belgium,7284,858,289
27/03/2020,Belize,2,0,0
27/03/2020,Benin,6,0,0
27/03/2020,Bhutan,3,0,0
27/03/2020,Bolivia,61,0,0
27/03/2020,Bosnia and Herzegovina,237,5,4
27/03/2020,Botswana,0,0,0
27/03/2020,Brazil,3417,6,92
27/03/2020,Brunei,115,11,0
27/03/2020,Bulgaria,293,9,3
27/03/2020,Burkina Faso,180,12,9
27/03/2020,Burma,8,0,0
27/03/2020,Burundi,0,0,0
27/03/2020,Cabo Verde,5,0,1
27/03/2020,Cambodia,99,11,0
27/03/2020,Cameroon,91,2,2
27/03/2020,Canada,4682,256,54
27/03/2020,Central African Republic,3,0,0
27/03/2020,Chad,3,0,0
27/03/2020,Chile,1610,43,5
27/03/2020,China,81897,74720,3296
27/03/2020,Colombia,539,10,6
27/03/2020,Comoros,0,0,0
27/03/2020,Congo (Brazzaville),4,0,0
27/03/2020,Congo (Kinshasa),51,2,3
27/03/2020,Costa Rica,263,3,2
27/03/2020,Cote d'Ivoire,101,3,0
27/03/2020,Croatia,586,37,3
27/03/2020,Cuba,80,4,2
27/03/2020,Cyprus,162,15,5
27/03/2020,Czechia,2279,11,9
27/03/2020,Denmark,2200,57,52
27/03/2020,Diamond Princess,712,597,10
27/03/2020,Djibouti,12,0,0
27/03/2020,Dominica,11,0,0
27/03/2020,Dominican Republic,581,3,20
27/03/2020,Ecuador,1595,3,36
27/03/2020,Egypt,536,116,30
27/03/2020,El Salvador,13,0,0
27/03/2020,Equatorial Guinea,12,0,0
27/03/2020,Eritrea,6,0,0
27/03/2020,Estonia,575,11,1
27/03/2020,Eswatini,9,0,0
27/03/2020,Ethiopia,16,0,0
27/03/2020,Fiji,5,0,0
27/03/2020,Finland,1041,10,7
27/03/2020,France,33402,5707,1997
27/03/2020,Gabon,7,0,1
27/03/2020,Gambia,3,0,1
27/03/2020,Georgia,83,14,0
27/03/2020,Germany,50871,6658,342
27/03/2020,Ghana,137,2,4
27/03/2020,Greece,966,52,28
27/03/2020,Grenada,7,0,0
27/03/2020,Guatemala,28,4,1
27/03/2020,Guinea,8,0,0
27/03/2020,Guinea-Bissau,2,0,0
27/03/2020,Guyana,5,0,1
27/03/2020,Haiti,8,0,0
27/03/2020,Holy See,4,0,0
27/03/2020,Honduras,68,0,1
27/03/2020,Hungary,300,34,10
27/03/2020,Iceland,890,97,2
27/03/2020,India,887,73,20
27/03/2020,Indonesia,1046,46,87
27/03/2020,Iran,32332,11133,2378
27/03/2020,Iraq,458,122,40
27/03/2020,Ireland,2121,5,22
27/03/2020,Israel,3035,79,12
27/03/2020,Italy,86498,10950,9134
27/03/2020,Jamaica,26,2,1
27/03/2020,Japan,1468,372,49
27/03/2020,Jordan,235,18,1
27/03/2020,Kazakhstan,150,3,1
27/03/2020,Kenya,31,1,1
27/03/2020,"Korea, South",9332,4528,139
27/03/2020,Kosovo,86,1,1
27/03/2020,Kuwait,225,57,0
27/03/2020,Kyrgyzstan,58,0,0
27/03/2020,Laos,6,0,0
27/03/2020,Latvia,280,1,0
27/03/2020,Lebanon,391,27,8
27/03/2020,Lesotho,0,0,0
27/03/2020,Liberia,3,0,0
27/03/2020,Libya,1,0,0
27/03/2020,Liechtenstein,56,0,0
27/03/2020,Lithuania,358,1,5
27/03/2020,Luxembourg,1605,40,15
27/03/2020,MS Zaandam,0,0,0
27/03/2020,Madagascar,26,0,0
27/03/2020,Malawi,0,0,0
27/03/2020,Malaysia,2161,259,26
27/03/2020,Maldives,16,9,0
27/03/2020,Mali,11,0,0
27/03/2020,Malta,139,2,0
27/03/2020,Mauritania,3,0,0
27/03/2020,Mauritius,94,0,2
27/03/2020,Mexico,717,4,12
27/03/2020,Moldova,199,2,2
27/03/2020,Monaco,42,1,0
27/03/2020,Mongolia,11,0,0
27/03/2020,Montenegro,82,0,1
27/03/2020,Morocco,345,11,23
27/03/2020,Mozambique,7,0,0
27/03/2020,Namibia,8,2,0
27/03/2020,Nepal,4,1,0
27/03/2020,Netherlands,8647,6,547
27/03/2020,New Zealand,368,37,0
27/03/2020,Nicaragua,2,0,1
27/03/2020,Niger,10,0,1
27/03/2020,Nigeria,70,3,1
27/03/2020,North Macedonia,219,3,3
27/03/2020,Norway,3755,6,19
27/03/2020,Oman,131,23,0
27/03/2020,Pakistan,1373,23,11
27/03/2020,Panama,674,2,9
27/03/2020,Papua New Guinea,1,0,0
27/03/2020,Paraguay,52,1,3
27/03/2020,Peru,635,16,11
27/03/2020,Philippines,803,31,54
27/03/2020,Poland,1389,7,16
27/03/2020,Portugal,4268,43,76
27/03/2020,Qatar,562,43,0
27/03/2020,Romania,1292,115,26
27/03/2020,Russia,1036,45,4
27/03/2020,Rwanda,54,0,0
27/03/2020,Saint Kitts and Nevis,2,0,0
27/03/2020,Saint Lucia,3,1,0
27/03/2020,Saint Vincent and the Grenadines,1,0,0
27/03/2020,San Marino,223,4,21
27/03/2020,Sao Tome and Principe,0,0,0
27/03/2020,Saudi Arabia,1104,35,3
27/03/2020,Senegal,119,11,0
27/03/2020,Serbia,457,0,1
27/03/2020,Seychelles,7,0,0
27/03/2020,Sierra Leone,0,0,0
27/03/2020,Singapore,732,183,2
27/03/2020,Slovakia,269,2,0
27/03/2020,Slovenia,632,10,9
27/03/2020,Somalia,3,0,0
27/03/2020,South Africa,1170,31,1
27/03/2020,South Sudan,0,0,0
27/03/2020,Spain,65719,9357,5138
27/03/2020,Sri Lanka,106,7,0
27/03/2020,Sudan,3,0,1
27/03/2020,Suriname,8,0,0
27/03/2020,Sweden,3069,16,105
27/03/2020,Switzerland,12928,1530,231
27/03/2020,Syria,5,0,0
27/03/2020,Taiwan*,267,29,2
27/03/2020,Tajikistan,0,0,0
27/03/2020,Tanzania,13,1,0
27/03/2020,Thailand,1136,97,5
27/03/2020,Timor-Leste,1,0,0
27/03/2020,Togo,25,1,1
27/03/2020,Trinidad and Tobago,66,1,2
27/03/2020,Tunisia,227,2,6
27/03/2020,Turkey,5698,42,92
27/03/2020,US,101962,869,2269
27/03/2020,Uganda,23,0,0
27/03/2020,Ukraine,310,5,5
27/03/2020,United Arab Emirates,405,52,2
27/03/2020,United Kingdom,14745,151,1163
27/03/2020,Uruguay,274,0,0
27/03/2020,Uzbekistan,88,5,1
27/03/2020,Venezuela,107,31,1
27/03/2020,Vietnam,163,20,0
27/03/2020,West Bank and Gaza,91,17,1
27/03/2020,Western Sahara,0,0,0
27/03/2020,Yemen,0,0,0
27/03/2020,Zambia,22,0,0
27/03/2020,Zimbabwe,5,0,1
28/03/2020,Afghanistan,110,2,4
28/03/2020,Albania,197,31,10
28/03/2020,Algeria,454,31,29
28/03/2020,Andorra,308,1,3
28/03/2020,Angola,5,0,0
28/03/2020,Antigua and Barbuda,7,0,0
28/03/2020,Argentina,690,72,18
28/03/2020,Armenia,407,30,1
28/03/2020,Australia,3640,244,14
28/03/2020,Austria,8271,225,68
28/03/2020,Azerbaijan,182,15,4
28/03/2020,Bahamas,10,1,0
28/03/2020,Bahrain,476,265,4
28/03/2020,Bangladesh,48,15,5
28/03/2020,Barbados,26,0,0
28/03/2020,Belarus,94,32,0
28/03/2020,Belgium,9134,1063,353
28/03/2020,Belize,2,0,0
28/03/2020,Benin,6,0,0
28/03/2020,Bhutan,3,0,0
28/03/2020,Bolivia,74,0,0
28/03/2020,Bosnia and Herzegovina,258,5,5
28/03/2020,Botswana,0,0,0
28/03/2020,Brazil,3904,6,111
28/03/2020,Brunei,120,25,1
28/03/2020,Bulgaria,331,11,7
28/03/2020,Burkina Faso,207,21,11
28/03/2020,Burma,8,0,0
28/03/2020,Burundi,0,0,0
28/03/2020,Cabo Verde,5,0,1
28/03/2020,Cambodia,99,13,0
28/03/2020,Cameroon,91,2,2
28/03/2020,Canada,5576,466,61
28/03/2020,Central African Republic,3,0,0
28/03/2020,Chad,3,0,0
28/03/2020,Chile,1909,61,6
28/03/2020,China,81999,75100,3299
28/03/2020,Colombia,608,10,6
28/03/2020,Comoros,0,0,0
28/03/2020,Congo (Brazzaville),4,0,0
28/03/2020,Congo (Kinshasa),65,2,6
28/03/2020,Costa Rica,295,3,2
28/03/2020,Cote d'Ivoire,101,3,0
28/03/2020,Croatia,657,45,5
28/03/2020,Cuba,119,4,3
28/03/2020,Cyprus,179,15,5
28/03/2020,Czechia,2631,11,11
28/03/2020,Denmark,2366,57,65
28/03/2020,Diamond Princess,712,597,10
28/03/2020,Djibouti,14,0,0
28/03/2020,Dominica,11,0,0
28/03/2020,Dominican Republic,719,3,28
28/03/2020,Ecuador,1823,3,48
28/03/2020,Egypt,576,121,36
28/03/2020,El Salvador,19,0,0
28/03/2020,Equatorial Guinea,12,0,0
28/03/2020,Eritrea,6,0,0
28/03/2020,Estonia,645,20,1
28/03/2020,Eswatini,9,0,0
28/03/2020,Ethiopia,16,1,0
28/03/2020,Fiji,5,0,0
28/03/2020,Finland,1167,10,9
28/03/2020,France,38105,5724,2317
28/03/2020,Gabon,7,0,1
28/03/2020,Gambia,3,0,1
28/03/2020,Georgia,90,14,0
28/03/2020,Germany,57695,8481,433
28/03/2020,Ghana,141,2,5
28/03/2020,Greece,1061,52,32
28/03/2020,Grenada,7,0,0
28/03/2020,Guatemala,34,10,1
28/03/2020,Guinea,8,0,0
28/03/2020,Guinea-Bissau,2,0,0
28/03/2020,Guyana,8,0,1
28/03/2020,Haiti,8,0,0
28/03/2020,Holy See,6,0,0
28/03/2020,Honduras,95,3,1
28/03/2020,Hungary,343,34,11
28/03/2020,Iceland,963,114,2
28/03/2020,India,987,84,24
28/03/2020,Indonesia,1155,59,102
28/03/2020,Iran,35408,11679,2517
28/03/2020,Iraq,506,131,42
28/03/2020,Ireland,2415,5,36
28/03/2020,Israel,3619,89,12
28/03/2020,Italy,92472,12384,10023
28/03/2020,Jamaica,30,2,1
28/03/2020,Japan,1693,404,52
28/03/2020,Jordan,246,18,1
28/03/2020,Kazakhstan,228,16,1
28/03/2020,Kenya,38,1,1
28/03/2020,"Korea, South",9478,4811,144
28/03/2020,Kosovo,91,1,1
28/03/2020,Kuwait,235,64,0
28/03/2020,Kyrgyzstan,58,0,0
28/03/2020,Laos,8,0,0
28/03/2020,Latvia,305,1,0
28/03/2020,Lebanon,412,30,8
28/03/2020,Lesotho,0,0,0
28/03/2020,Liberia,3,0,0
28/03/2020,Libya,3,0,0
28/03/2020,Liechtenstein,56,0,0
28/03/2020,Lithuania,394,1,7
28/03/2020,Luxembourg,1831,40,18
28/03/2020,MS Zaandam,2,0,0
28/03/2020,Madagascar,26,0,0
28/03/2020,Malawi,0,0,0
28/03/2020,Malaysia,2320,320,27
28/03/2020,Maldives,16,9,0
28/03/2020,Mali,18,0,0
28/03/2020,Malta,149,2,0
28/03/2020,Mauritania,5,0,0
28/03/2020,Mauritius,102,0,2
28/03/2020,Mexico,848,4,16
28/03/2020,Moldova,231,2,2
28/03/2020,Monaco,42,1,0
28/03/2020,Mongolia,12,0,0
28/03/2020,Montenegro,84,0,1
28/03/2020,Morocco,402,11,25
28/03/2020,Mozambique,8,0,0
28/03/2020,Namibia,8,2,0
28/03/2020,Nepal,5,1,0
28/03/2020,Netherlands,9819,6,640
28/03/2020,New Zealand,451,50,0
28/03/2020,Nicaragua,4,0,1
28/03/2020,Niger,10,0,1
28/03/2020,Nigeria,89,3,1
28/03/2020,North Macedonia,241,3,4
28/03/2020,Norway,4015,7,23
28/03/2020,Oman,152,23,0
28/03/2020,Pakistan,1495,29,12
28/03/2020,Panama,786,2,14
28/03/2020,Papua New Guinea,1,0,0
28/03/2020,Paraguay,56,1,3
28/03/2020,Peru,671,16,16
28/03/2020,Philippines,1075,35,68
28/03/2020,Poland,1638,7,18
28/03/2020,Portugal,5170,43,100
28/03/2020,Qatar,590,45,1
28/03/2020,Romania,1452,139,37
28/03/2020,Russia,1264,49,4
28/03/2020,Rwanda,60,0,0
28/03/2020,Saint Kitts and Nevis,2,0,0
28/03/2020,Saint Lucia,3,1,0
28/03/2020,Saint Vincent and the Grenadines,1,1,0
28/03/2020,San Marino,224,6,22
28/03/2020,Sao Tome and Principe,0,0,0
28/03/2020,Saudi Arabia,1203,37,4
28/03/2020,Senegal,130,18,0
28/03/2020,Serbia,659,0,10
28/03/2020,Seychelles,8,0,0
28/03/2020,Sierra Leone,0,0,0
28/03/2020,Singapore,802,198,2
28/03/2020,Slovakia,292,2,0
28/03/2020,Slovenia,684,10,9
28/03/2020,Somalia,3,0,0
28/03/2020,South Africa,1187,31,1
28/03/2020,South Sudan,0,0,0
28/03/2020,Spain,73235,12285,5982
28/03/2020,Sri Lanka,113,9,1
28/03/2020,Sudan,5,0,1
28/03/2020,Suriname,8,0,0
28/03/2020,Sweden,3447,16,105
28/03/2020,Switzerland,14076,1530,264
28/03/2020,Syria,5,0,0
28/03/2020,Taiwan*,283,30,2
28/03/2020,Tajikistan,0,0,0
28/03/2020,Tanzania,14,1,0
28/03/2020,Thailand,1245,97,6
28/03/2020,Timor-Leste,1,0,0
28/03/2020,Togo,25,1,1
28/03/2020,Trinidad and Tobago,74,1,3
28/03/2020,Tunisia,278,2,8
28/03/2020,Turkey,7402,70,108
28/03/2020,US,121786,1072,2744
28/03/2020,Uganda,30,0,0
28/03/2020,Ukraine,356,5,9
28/03/2020,United Arab Emirates,468,52,2
28/03/2020,United Kingdom,17312,151,1457
28/03/2020,Uruguay,303,0,1
28/03/2020,Uzbekistan,104,5,2
28/03/2020,Venezuela,119,39,2
28/03/2020,Vietnam,174,21,0
28/03/2020,West Bank and Gaza,98,18,1
28/03/2020,Western Sahara,0,0,0
28/03/2020,Yemen,0,0,0
28/03/2020,Zambia,28,0,0
28/03/2020,Zimbabwe,7,0,1
29/03/2020,Afghanistan,120,2,4
29/03/2020,Albania,212,33,10
29/03/2020,Algeria,511,31,31
29/03/2020,Andorra,334,1,6
29/03/2020,Angola,7,0,2
29/03/2020,Antigua and Barbuda,7,0,0
29/03/2020,Argentina,745,72,19
29/03/2020,Armenia,424,30,3
29/03/2020,Australia,3984,244,16
29/03/2020,Austria,8788,479,86
29/03/2020,Azerbaijan,209,15,4
29/03/2020,Bahamas,11,1,0
29/03/2020,Bahrain,499,272,4
29/03/2020,Bangladesh,48,15,5
29/03/2020,Barbados,33,0,0
29/03/2020,Belarus,94,32,0
29/03/2020,Belgium,10836,1359,431
29/03/2020,Belize,2,0,0
29/03/2020,Benin,6,0,0
29/03/2020,Bhutan,4,0,0
29/03/2020,Bolivia,81,0,1
29/03/2020,Bosnia and Herzegovina,323,8,6
29/03/2020,Botswana,0,0,0
29/03/2020,Brazil,4256,6,136
29/03/2020,Brunei,126,34,1
29/03/2020,Bulgaria,346,14,8
29/03/2020,Burkina Faso,222,23,12
29/03/2020,Burma,10,0,0
